cpu_usage,ram_usage,disk_write_bytes,net_sent,net_recv,process_count,keystrokes,mouse_clicks,mouse_moves,label
6.49849113,65.56576334,207269747,51425039,53525377,227,7,1,113,0
0.6,90.7,7273824768,26288696,148861288,201,0,0,0,0
6.834208776,62.31422677,190508972,65824103,67165979,227,0,2,121,0
6.817205438,52.64685796,190709050,52548124,70606681,204,5,1,113,0
4.745150826,59.94664258,100012287,68698599,58071797,209,2,1,115,0
5.771913502,64.5237595,475411913,67101832,66950804,211,2,1,98,0
6.087948587,85.28782676,17871443803,42330854,182353108,213,0,0,0,1
3.4,92.4,7277583360,26300165,148875717,204,0,3,410,0
0.8,89.2,7794936832,26518879,149220307,207,0,0,0,1
5.554665477,87.70744673,9696147250,36405340,269120872,227,0,0,0,1
7.140130838,90.20307701,35193658334,31302375,208707643,210,0,0,0,1
6.409006216,61.66732802,108826459,67649866,53302886,201,4,2,129,0
8.105797385,87.97121716,18055594546,40867063,107891906,217,0,0,0,1
3.0,89.6,7846648832,26594875,149365798,208,0,1,288,1
7.435518371,89.10396827,26458211014,53700913,145435911,229,0,0,0,1
5.385148431,59.32806546,154183814,72166622,76950249,221,3,1,116,0
8.201254171,90.07610379,15797673107,41959890,234146462,218,0,0,0,1
0.9,91.4,7887737344,26878039,149481158,211,0,0,14,1
6.50835311,66.46653387,340722693,53493224,68865054,210,1,1,118,0
5.756042395,94.22499381,29139601880,30363254,167772129,220,0,0,0,1
5.848901458,68.84670207,380842981,54992996,51536035,217,4,1,128,0
7.946384285,91.220867,3661335585,55883912,275566015,222,0,0,0,1
3.5,88.9,8227325952,27064490,149660228,206,0,0,124,1
6.198097152,52.12758715,454434443,60855080,51659893,212,6,1,141,0
8.6,91.6,7290541056,26300262,148875939,204,0,6,173,0
4.057386899,54.6433268,423969768,56747805,64191891,206,5,2,112,0
8.20765872,85.26532204,9201911002,30156888,114342377,219,0,0,0,1
4.538094046,55.26267349,446440618,46873178,80488482,233,4,1,142,0
7.036279175,85.80233746,26377100499,56041700,134976287,224,0,0,0,1
7.35465419,94.84402181,21087323469,46819802,296802632,226,0,0,0,1
5.363036269,74.98894258,411928353,46754338,55251518,205,4,2,127,0
6.376433946,94.69914398,37202659228,40548680,287364492,224,0,0,0,1
4.027162485,57.14268919,120166709,47312535,53979786,203,6,1,123,0
1.2,89.8,8318835200,27126365,149755553,209,0,0,45,1
4.1,89.6,7659693568,26472801,149138182,206,0,1,465,0
8.161638228,86.28045839,39673239167,42845988,264420632,222,0,0,0,1
6.974847625,85.13094457,12534266874,41165010,250235609,215,0,0,0,1
0.2,88.2,7573104640,26388121,149016592,201,0,0,0,0
4.565621817,62.24061155,232788601,57098661,51806054,237,3,2,135,0
6.977875313,88.83138528,37445101733,57993399,127839340,213,0,0,0,1
5.557673712,53.76180678,380695309,44814543,76589568,200,8,1,110,0
0.1,89.1,7653460480,26467890,149126552,207,0,0,0,0
8.47016155,88.11722068,32509686723,55330712,220384686,211,0,0,0,1
5.57605223,86.24662681,23260917917,37951392,198709316,217,0,0,0,1
5.635912029,94.96874252,16728434230,35924114,172383998,212,0,0,0,1
5.722133955,94.26587625,28146949459,49259145,190247868,215,0,0,0,1
6.801554948,94.61070317,29905255581,48388187,170954258,223,0,0,0,1
