[2025-07-02 13:14:46] Key: 3 | CPU: 0.0% | RAM: 87.2% | Disk: 59077925888 | Net: (25666232, 143239374) | Procs: 214
[2025-07-03 17:52:51] Key: M | CPU: 11.8% | RAM: 92.3% | Disk: 2005700096 | Net: (6469758, 60516354) | Procs: 203
[2025-07-03 17:52:51] Key: g | CPU: 12.4% | RAM: 92.3% | Disk: 2006108160 | Net: (6469829, 60516354) | Procs: 204
[2025-07-03 17:52:51] Key: p | CPU: 5.0% | RAM: 92.3% | Disk: 2006112256 | Net: (6469829, 60516422) | Procs: 204
[2025-07-03 17:52:52] Key: Z | CPU: 5.9% | RAM: 92.2% | Disk: 2006112256 | Net: (6469829, 60516422) | Procs: 204
[2025-07-03 17:52:52] Key: 3 | CPU: 5.7% | RAM: 92.2% | Disk: 2006112256 | Net: (6469829, 60516422) | Procs: 204
[2025-07-03 17:52:52] Key: K | CPU: 2.4% | RAM: 92.2% | Disk: 2006120448 | Net: (6470303, 60517219) | Procs: 204
[2025-07-03 17:52:53] Key: R | CPU: 0.6% | RAM: 92.2% | Disk: 2006120448 | Net: (6470396, 60517421) | Procs: 204
[2025-07-03 17:52:53] Key: L | CPU: 0.6% | RAM: 92.3% | Disk: 2006120448 | Net: (6470396, 60517483) | Procs: 204
[2025-07-03 17:52:53] Key: 4 | CPU: 3.0% | RAM: 92.3% | Disk: 2006120448 | Net: (6470396, 60517543) | Procs: 204
[2025-07-03 17:52:54] Key: T | CPU: 1.2% | RAM: 92.3% | Disk: 2006129152 | Net: (6470396, 60517543) | Procs: 204
[2025-07-03 17:52:54] Key: 4 | CPU: 2.5% | RAM: 92.3% | Disk: 2006129152 | Net: (6470396, 60517543) | Procs: 204
[2025-07-03 17:52:54] Key: d | CPU: 3.7% | RAM: 92.3% | Disk: 2006129152 | Net: (6470396, 60517543) | Procs: 204
[2025-07-03 17:52:55] Key: 6 | CPU: 1.2% | RAM: 92.3% | Disk: 2006133248 | Net: (6470396, 60517543) | Procs: 204
[2025-07-03 17:52:55] Key: 9 | CPU: 1.2% | RAM: 92.3% | Disk: 2006133248 | Net: (6470396, 60517543) | Procs: 204
[2025-07-03 17:52:55] Key: u | CPU: 3.0% | RAM: 92.3% | Disk: 2006137856 | Net: (6470396, 60517543) | Procs: 204
[2025-07-03 17:52:56] Key: 4 | CPU: 3.8% | RAM: 92.3% | Disk: 2006146048 | Net: (6470396, 60517603) | Procs: 204
[2025-07-03 17:52:56] Key: A | CPU: 1.8% | RAM: 92.3% | Disk: 2006162432 | Net: (6470396, 60517603) | Procs: 204
[2025-07-03 17:52:56] Key: l | CPU: 6.8% | RAM: 92.3% | Disk: 2006162432 | Net: (6470396, 60517603) | Procs: 204
[2025-07-03 17:52:56] Key: E | CPU: 6.1% | RAM: 92.3% | Disk: 2006176256 | Net: (6470396, 60517657) | Procs: 204
[2025-07-03 17:52:57] Key: Z | CPU: 2.0% | RAM: 92.3% | Disk: 2006176256 | Net: (6470471, 60517841) | Procs: 204
[2025-07-03 17:52:57] Key: L | CPU: 1.8% | RAM: 92.3% | Disk: 2006176256 | Net: (6470471, 60517841) | Procs: 204
[2025-07-03 17:52:57] Key: l | CPU: 3.7% | RAM: 92.3% | Disk: 2006188544 | Net: (6470471, 60517841) | Procs: 204
[2025-07-03 17:52:58] Key: 1 | CPU: 5.7% | RAM: 92.3% | Disk: 2007270912 | Net: (6470471, 60517841) | Procs: 204
[2025-07-03 17:52:58] Key: N | CPU: 1.9% | RAM: 92.3% | Disk: 2007270912 | Net: (6470471, 60517841) | Procs: 204
[2025-07-03 17:52:58] Key: o | CPU: 1.8% | RAM: 92.3% | Disk: 2007270912 | Net: (6470854, 60518301) | Procs: 204
[2025-07-03 17:52:59] Key: 6 | CPU: 9.3% | RAM: 92.4% | Disk: 2007291392 | Net: (6471038, 60518896) | Procs: 204
[2025-07-03 17:52:59] Key: P | CPU: 3.7% | RAM: 92.4% | Disk: 2007291392 | Net: (6471038, 60518950) | Procs: 204
[2025-07-03 17:52:59] Key: V | CPU: 5.6% | RAM: 92.4% | Disk: 2007757312 | Net: (6471038, 60518950) | Procs: 204
[2025-07-03 17:53:00] Key: o | CPU: 3.0% | RAM: 92.4% | Disk: 2007765504 | Net: (6471038, 60518950) | Procs: 204
[2025-07-03 17:53:00] Key: c | CPU: 0.6% | RAM: 92.4% | Disk: 2007765504 | Net: (6471038, 60518950) | Procs: 204
[2025-07-03 17:53:00] Key: k | CPU: 1.2% | RAM: 92.4% | Disk: 2007765504 | Net: (6471038, 60519052) | Procs: 204
[2025-07-03 17:53:01] Key: Z | CPU: 3.1% | RAM: 92.4% | Disk: 2007777792 | Net: (6471038, 60519106) | Procs: 204
[2025-07-03 17:53:01] Key: 7 | CPU: 1.8% | RAM: 92.4% | Disk: 2007777792 | Net: (6471038, 60519168) | Procs: 204
[2025-07-03 17:53:01] Key: s | CPU: 3.1% | RAM: 92.4% | Disk: 2007777792 | Net: (6471080, 60519210) | Procs: 204
[2025-07-03 17:53:02] Key: c | CPU: 4.8% | RAM: 92.3% | Disk: 2007785984 | Net: (6471134, 60519264) | Procs: 204
[2025-07-03 17:53:02] Key: o | CPU: 1.9% | RAM: 92.3% | Disk: 2007826432 | Net: (6471134, 60519264) | Procs: 204
[2025-07-03 17:53:02] Key: R | CPU: 1.9% | RAM: 92.3% | Disk: 2007826432 | Net: (6471134, 60519264) | Procs: 204
[2025-07-03 17:53:02] Key: j | CPU: 3.0% | RAM: 92.3% | Disk: 2007830528 | Net: (6471188, 60519456) | Procs: 204
[2025-07-03 17:53:03] Key: 9 | CPU: 2.5% | RAM: 92.4% | Disk: 2007830528 | Net: (6471188, 60519518) | Procs: 204
[2025-07-03 17:53:03] Key: X | CPU: 1.2% | RAM: 92.4% | Disk: 2007835648 | Net: (6471188, 60519572) | Procs: 204
[2025-07-03 17:53:03] Key: e | CPU: 0.6% | RAM: 92.3% | Disk: 2007839744 | Net: (6471188, 60519572) | Procs: 203
[2025-07-03 17:53:04] Key: n | CPU: 1.8% | RAM: 92.3% | Disk: 2007839744 | Net: (6471188, 60519572) | Procs: 203
[2025-07-03 17:53:04] Key: O | CPU: 5.5% | RAM: 91.9% | Disk: 2007839744 | Net: (6471284, 60519626) | Procs: 202
[2025-07-03 17:53:04] Key: O | CPU: 4.2% | RAM: 91.9% | Disk: 2007839744 | Net: (6471685, 60519961) | Procs: 202
[2025-07-03 17:53:05] Key: 5 | CPU: 4.1% | RAM: 91.9% | Disk: 2007967232 | Net: (6471960, 60520679) | Procs: 202
[2025-07-03 17:53:05] Key: Q | CPU: 5.0% | RAM: 91.8% | Disk: 2007967232 | Net: (6471960, 60520679) | Procs: 202
[2025-07-03 17:53:05] Key: w | CPU: 3.2% | RAM: 92.0% | Disk: 2007967232 | Net: (6471960, 60520739) | Procs: 202
[2025-07-03 17:53:06] Key: q | CPU: 4.9% | RAM: 92.0% | Disk: 2007975424 | Net: (6471960, 60520739) | Procs: 202
[2025-07-03 17:53:06] Key: w | CPU: 3.1% | RAM: 92.0% | Disk: 2007998464 | Net: (6471960, 60520739) | Procs: 202
[2025-07-03 17:53:06] Key: Q | CPU: 3.1% | RAM: 92.0% | Disk: 2007998464 | Net: (6471960, 60520739) | Procs: 202
[2025-07-03 17:53:07] Key: q | CPU: 8.6% | RAM: 92.2% | Disk: 2008002560 | Net: (6471960, 60520739) | Procs: 203
[2025-07-03 17:53:07] Key: n | CPU: 6.5% | RAM: 92.3% | Disk: 2008002560 | Net: (6471960, 60520739) | Procs: 203
[2025-07-03 17:53:07] Key: q | CPU: 4.1% | RAM: 92.3% | Disk: 2008032256 | Net: (6471960, 60520853) | Procs: 203
[2025-07-03 17:53:08] Key: X | CPU: 1.9% | RAM: 92.4% | Disk: 2008101888 | Net: (6471960, 60521073) | Procs: 203
[2025-07-03 17:53:08] Key: u | CPU: 1.2% | RAM: 92.4% | Disk: 2008101888 | Net: (6471960, 60521181) | Procs: 203
[2025-07-03 17:53:08] Key: A | CPU: 0.6% | RAM: 92.5% | Disk: 2008101888 | Net: (6471960, 60521243) | Procs: 203
[2025-07-03 17:53:09] Key: u | CPU: 1.9% | RAM: 92.4% | Disk: 2008128000 | Net: (6471960, 60521463) | Procs: 203
[2025-07-03 17:53:09] Key: 7 | CPU: 2.4% | RAM: 92.4% | Disk: 2008128000 | Net: (6471960, 60521463) | Procs: 203
[2025-07-03 17:53:09] Key: 0 | CPU: 3.0% | RAM: 92.4% | Disk: 2008128000 | Net: (6472002, 60521523) | Procs: 203
[2025-07-03 17:53:10] Key: E | CPU: 0.6% | RAM: 92.4% | Disk: 2008136192 | Net: (6472002, 60521577) | Procs: 203
[2025-07-03 17:53:10] Key: 8 | CPU: 1.8% | RAM: 92.4% | Disk: 2008136192 | Net: (6472002, 60521639) | Procs: 203
[2025-07-03 17:53:10] Key: i | CPU: 0.0% | RAM: 92.4% | Disk: 2008194560 | Net: (6472002, 60521639) | Procs: 203
[2025-07-03 17:53:11] Key: P | CPU: 4.1% | RAM: 92.4% | Disk: 2008194560 | Net: (6472476, 60522376) | Procs: 203
[2025-07-03 17:53:11] Key: H | CPU: 6.5% | RAM: 91.9% | Disk: 2008202752 | Net: (6472569, 60522640) | Procs: 202
[2025-07-03 17:53:11] Key: v | CPU: 8.9% | RAM: 91.8% | Disk: 2008202752 | Net: (6472678, 60522694) | Procs: 202
[2025-07-03 17:53:11] Key: 4 | CPU: 8.6% | RAM: 92.0% | Disk: 2009132544 | Net: (6472749, 60522694) | Procs: 202
[2025-07-03 17:53:12] Key: h | CPU: 0.6% | RAM: 92.0% | Disk: 2009136640 | Net: (6472749, 60522816) | Procs: 202
[2025-07-03 17:53:12] Key: Y | CPU: 3.0% | RAM: 92.0% | Disk: 2009136640 | Net: (6472749, 60522870) | Procs: 202
[2025-07-03 17:53:12] Key: Q | CPU: 3.0% | RAM: 92.0% | Disk: 2009136640 | Net: (6472749, 60522870) | Procs: 202
[2025-07-03 17:53:13] Key: y | CPU: 3.6% | RAM: 92.1% | Disk: 2009167872 | Net: (6472749, 60522870) | Procs: 202
[2025-07-03 17:53:13] Key: p | CPU: 3.6% | RAM: 92.1% | Disk: 2009167872 | Net: (6472749, 60522870) | Procs: 202
[2025-07-03 17:53:13] Key: k | CPU: 16.3% | RAM: 92.4% | Disk: 2010064896 | Net: (7306604, 60539852) | Procs: 202
[2025-07-03 17:53:14] Key: 5 | CPU: 10.7% | RAM: 92.4% | Disk: 2010101760 | Net: (7308246, 60540587) | Procs: 202
[2025-07-03 17:53:14] Key: 1 | CPU: 15.3% | RAM: 92.3% | Disk: 2011016192 | Net: (7310859, 60541518) | Procs: 202
[2025-07-03 17:53:14] Key: F | CPU: 7.2% | RAM: 92.7% | Disk: 2011016192 | Net: (7311436, 60541785) | Procs: 202
[2025-07-03 17:53:15] Key: F | CPU: 6.1% | RAM: 92.7% | Disk: 2011040768 | Net: (7315712, 60548494) | Procs: 202
[2025-07-03 17:53:15] Key: K | CPU: 5.6% | RAM: 92.9% | Disk: 2011040768 | Net: (7320299, 60653575) | Procs: 202
[2025-07-03 17:53:15] Key: n | CPU: 6.9% | RAM: 93.0% | Disk: 2011175424 | Net: (7320677, 60708360) | Procs: 202
[2025-07-03 17:53:16] Key: D | CPU: 4.1% | RAM: 93.1% | Disk: 2011380224 | Net: (7320810, 60708414) | Procs: 202
[2025-07-03 17:53:16] Key: P | CPU: 4.2% | RAM: 92.9% | Disk: 2011380224 | Net: (7322664, 60914188) | Procs: 202
[2025-07-03 17:53:16] Key: u | CPU: 5.7% | RAM: 93.0% | Disk: 2011380224 | Net: (7322772, 60914666) | Procs: 202
[2025-07-03 17:53:17] Key: R | CPU: 2.4% | RAM: 93.0% | Disk: 2011388416 | Net: (7323231, 60915511) | Procs: 202
[2025-07-03 17:53:17] Key: Z | CPU: 3.0% | RAM: 93.0% | Disk: 2012152832 | Net: (7323540, 60916233) | Procs: 202
[2025-07-03 17:53:17] Key: Y | CPU: 5.5% | RAM: 93.0% | Disk: 2012152832 | Net: (7323540, 60916513) | Procs: 202
[2025-07-03 17:53:18] Key: P | CPU: 2.9% | RAM: 93.0% | Disk: 2013029376 | Net: (7323540, 60916513) | Procs: 202
[2025-07-03 17:53:18] Key: c | CPU: 3.0% | RAM: 92.9% | Disk: 2013029376 | Net: (7323540, 60916567) | Procs: 202
[2025-07-03 17:53:18] Key: O | CPU: 5.5% | RAM: 93.0% | Disk: 2013248000 | Net: (7323582, 60916725) | Procs: 202
[2025-07-03 17:53:19] Key: k | CPU: 4.1% | RAM: 92.9% | Disk: 2013270528 | Net: (7323582, 60916725) | Procs: 201
[2025-07-03 17:53:19] Key: i | CPU: 1.9% | RAM: 92.9% | Disk: 2013270528 | Net: (7323582, 60916725) | Procs: 201
[2025-07-03 17:53:19] Key: J | CPU: 4.2% | RAM: 92.7% | Disk: 2013270528 | Net: (7323582, 60916725) | Procs: 201
[2025-07-03 17:53:20] Key: q | CPU: 1.2% | RAM: 92.7% | Disk: 2013329408 | Net: (7323582, 60916785) | Procs: 200
[2025-07-03 17:53:20] Key: i | CPU: 1.8% | RAM: 92.6% | Disk: 2016225280 | Net: (7323582, 60916785) | Procs: 200
[2025-07-03 17:53:20] Key: w | CPU: 1.8% | RAM: 92.6% | Disk: 2016225280 | Net: (7323582, 60916839) | Procs: 200
[2025-07-03 17:53:21] Key: Z | CPU: 2.4% | RAM: 92.7% | Disk: 2016225280 | Net: (7323582, 60916839) | Procs: 200
[2025-07-03 17:53:21] Key: B | CPU: 1.8% | RAM: 92.6% | Disk: 2016282112 | Net: (7323582, 60916839) | Procs: 200
[2025-07-03 17:53:21] Key: L | CPU: 3.0% | RAM: 92.6% | Disk: 2016282112 | Net: (7324537, 60917112) | Procs: 200
[2025-07-03 17:53:22] Key: b | CPU: 4.2% | RAM: 92.6% | Disk: 2016282112 | Net: (7326346, 60925143) | Procs: 200
[2025-07-03 17:53:22] Key: z | CPU: 2.4% | RAM: 92.6% | Disk: 2016294400 | Net: (7326456, 60925143) | Procs: 200
[2025-07-03 17:53:22] Key: A | CPU: 3.1% | RAM: 92.6% | Disk: 2016294400 | Net: (7326456, 60925275) | Procs: 200
[2025-07-03 17:53:22] Key: U | CPU: 3.6% | RAM: 92.6% | Disk: 2016305152 | Net: (7327023, 60926120) | Procs: 200
[2025-07-03 17:53:23] Key: e | CPU: 2.4% | RAM: 92.6% | Disk: 2016309248 | Net: (7327023, 60926214) | Procs: 200
[2025-07-03 17:53:23] Key: j | CPU: 1.9% | RAM: 92.6% | Disk: 2016309248 | Net: (7327023, 60926330) | Procs: 200
[2025-07-03 17:53:23] Key: 0 | CPU: 6.6% | RAM: 92.6% | Disk: 2016309248 | Net: (7327023, 60926330) | Procs: 200
[2025-07-03 17:53:24] Key: N | CPU: 3.0% | RAM: 92.6% | Disk: 2016594432 | Net: (7327023, 60926330) | Procs: 200
[2025-07-03 17:53:24] Key: 3 | CPU: 8.4% | RAM: 92.6% | Disk: 2016594432 | Net: (7327023, 60926330) | Procs: 200
[2025-07-03 17:53:24] Key: T | CPU: 3.6% | RAM: 92.6% | Disk: 2016594432 | Net: (7327023, 60926330) | Procs: 200
[2025-07-03 17:53:25] Key: z | CPU: 1.2% | RAM: 92.6% | Disk: 2016594432 | Net: (7327023, 60926330) | Procs: 200
[2025-07-03 17:53:25] Key: t | CPU: 2.4% | RAM: 92.6% | Disk: 2016784384 | Net: (7327023, 60926330) | Procs: 200
[2025-07-03 17:53:25] Key: r | CPU: 5.6% | RAM: 92.6% | Disk: 2016784384 | Net: (7327023, 60926330) | Procs: 200
[2025-07-03 17:53:26] Key: 8 | CPU: 2.5% | RAM: 92.4% | Disk: 2016788480 | Net: (7327023, 60926330) | Procs: 200
[2025-07-03 17:53:26] Key: J | CPU: 6.2% | RAM: 92.4% | Disk: 2016788480 | Net: (7327023, 60926330) | Procs: 200
[2025-07-03 17:53:26] Key: i | CPU: 3.8% | RAM: 92.4% | Disk: 2016792064 | Net: (7327023, 60926390) | Procs: 200
[2025-07-03 17:53:27] Key: O | CPU: 3.8% | RAM: 92.5% | Disk: 2016796160 | Net: (7327023, 60926390) | Procs: 200
[2025-07-03 17:53:27] Key: S | CPU: 1.8% | RAM: 92.5% | Disk: 2016796160 | Net: (7327023, 60926444) | Procs: 200
[2025-07-03 17:53:27] Key: g | CPU: 0.6% | RAM: 92.5% | Disk: 2016796160 | Net: (7327023, 60926444) | Procs: 200
[2025-07-03 17:53:28] Key: T | CPU: 5.0% | RAM: 92.5% | Disk: 2016796160 | Net: (7327023, 60926444) | Procs: 200
[2025-07-03 17:53:28] Key: d | CPU: 2.5% | RAM: 92.5% | Disk: 2016803328 | Net: (7327023, 60926444) | Procs: 200
[2025-07-03 17:53:28] Key: h | CPU: 3.7% | RAM: 92.5% | Disk: 2016803328 | Net: (7327023, 60926568) | Procs: 200
[2025-07-03 17:53:29] Key: z | CPU: 1.8% | RAM: 92.5% | Disk: 2016803328 | Net: (7327497, 60927365) | Procs: 200
[2025-07-03 17:53:29] Key: 4 | CPU: 3.0% | RAM: 92.5% | Disk: 2016807424 | Net: (7327590, 60927567) | Procs: 200
[2025-07-03 17:53:29] Key: Y | CPU: 2.4% | RAM: 92.5% | Disk: 2016807936 | Net: (7327590, 60927621) | Procs: 200
[2025-07-03 17:53:29] Key: e | CPU: 3.1% | RAM: 92.5% | Disk: 2016807936 | Net: (7327590, 60927735) | Procs: 200
[2025-07-03 17:53:30] Key: R | CPU: 2.4% | RAM: 92.5% | Disk: 2016812032 | Net: (7327590, 60927797) | Procs: 200
[2025-07-03 17:53:30] Key: 6 | CPU: 4.5% | RAM: 92.5% | Disk: 2016812032 | Net: (7327590, 60927797) | Procs: 200
[2025-07-03 17:53:30] Key: L | CPU: 4.2% | RAM: 92.4% | Disk: 2017057792 | Net: (7327590, 60927797) | Procs: 200
[2025-07-03 17:53:31] Key: y | CPU: 5.7% | RAM: 92.2% | Disk: 2017917952 | Net: (7327590, 60927797) | Procs: 200
[2025-07-03 17:53:31] Key: n | CPU: 5.0% | RAM: 92.2% | Disk: 2017917952 | Net: (7327590, 60927859) | Procs: 200
[2025-07-03 17:53:31] Key: G | CPU: 2.4% | RAM: 92.2% | Disk: 2017917952 | Net: (7327590, 60928554) | Procs: 200
[2025-07-03 17:53:32] Key: 5 | CPU: 2.6% | RAM: 92.2% | Disk: 2017917952 | Net: (7327709, 60928608) | Procs: 200
[2025-07-03 17:53:32] Key: a | CPU: 1.2% | RAM: 92.2% | Disk: 2017934336 | Net: (7327780, 60928676) | Procs: 200
[2025-07-03 17:53:32] Key: l | CPU: 1.2% | RAM: 92.2% | Disk: 2017934336 | Net: (7327780, 60928676) | Procs: 200
[2025-07-03 17:53:33] Key: S | CPU: 4.2% | RAM: 92.2% | Disk: 2017934336 | Net: (7327780, 60928730) | Procs: 200
[2025-07-03 17:53:33] Key: h | CPU: 4.4% | RAM: 92.3% | Disk: 2017938432 | Net: (7327780, 60928950) | Procs: 200
[2025-07-03 17:53:33] Key: M | CPU: 0.6% | RAM: 92.3% | Disk: 2018055168 | Net: (7327822, 60929010) | Procs: 200
[2025-07-03 17:53:34] Key: r | CPU: 1.9% | RAM: 92.3% | Disk: 2018055168 | Net: (7327822, 60929010) | Procs: 200
[2025-07-03 17:53:34] Key: 0 | CPU: 1.2% | RAM: 92.4% | Disk: 2018059264 | Net: (7327822, 60929230) | Procs: 200
[2025-07-03 17:53:34] Key: P | CPU: 2.4% | RAM: 92.4% | Disk: 2018059264 | Net: (7327822, 60929230) | Procs: 200
[2025-07-03 17:53:35] Key: 7 | CPU: 6.2% | RAM: 92.5% | Disk: 2018061824 | Net: (7328389, 60930075) | Procs: 200
[2025-07-03 17:53:35] Key: A | CPU: 3.8% | RAM: 92.5% | Disk: 2018065920 | Net: (7328389, 60930169) | Procs: 200
[2025-07-03 17:53:35] Key: n | CPU: 2.5% | RAM: 92.5% | Disk: 2018065920 | Net: (7328389, 60930169) | Procs: 200
[2025-07-03 17:53:35] Key: 8 | CPU: 4.1% | RAM: 92.5% | Disk: 2018065920 | Net: (7328389, 60930169) | Procs: 200
[2025-07-03 17:53:36] Key: 4 | CPU: 1.2% | RAM: 92.3% | Disk: 2018065920 | Net: (7328389, 60930223) | Procs: 200
[2025-07-03 17:53:36] Key: c | CPU: 0.6% | RAM: 92.3% | Disk: 2018068992 | Net: (7328389, 60930277) | Procs: 200
[2025-07-03 17:53:36] Key: 0 | CPU: 2.4% | RAM: 92.3% | Disk: 2018068992 | Net: (7328389, 60930331) | Procs: 200
[2025-07-03 17:53:37] Key: y | CPU: 4.4% | RAM: 92.3% | Disk: 2018073088 | Net: (7328389, 60930331) | Procs: 200
[2025-07-03 17:53:37] Key: 4 | CPU: 4.2% | RAM: 92.3% | Disk: 2018073088 | Net: (7328389, 60930605) | Procs: 200
[2025-07-03 17:53:37] Key: P | CPU: 4.3% | RAM: 92.3% | Disk: 2018081280 | Net: (7328464, 60930727) | Procs: 200
[2025-07-03 17:53:38] Key: v | CPU: 3.8% | RAM: 92.3% | Disk: 2018081280 | Net: (7328464, 60930781) | Procs: 200
[2025-07-03 17:53:38] Key: U | CPU: 5.6% | RAM: 92.3% | Disk: 2018085376 | Net: (7328464, 60930781) | Procs: 200
[2025-07-03 17:53:38] Key: i | CPU: 6.6% | RAM: 92.0% | Disk: 2018175488 | Net: (7328464, 60930903) | Procs: 200
[2025-07-03 17:53:39] Key: t | CPU: 10.0% | RAM: 91.4% | Disk: 2018179584 | Net: (7328464, 60930957) | Procs: 200
[2025-07-03 17:53:39] Key: r | CPU: 7.5% | RAM: 91.4% | Disk: 2018277888 | Net: (7328464, 60931011) | Procs: 200
[2025-07-03 17:53:39] Key: b | CPU: 1.9% | RAM: 91.4% | Disk: 2018277888 | Net: (7328464, 60931011) | Procs: 200
[2025-07-03 17:53:40] Key: D | CPU: 0.6% | RAM: 91.4% | Disk: 2018277888 | Net: (7328464, 60931011) | Procs: 200
[2025-07-03 17:53:40] Key: P | CPU: 0.6% | RAM: 91.4% | Disk: 2018277888 | Net: (7328464, 60931011) | Procs: 200
[2025-07-03 17:53:40] Key: D | CPU: 2.3% | RAM: 91.4% | Disk: 2020632576 | Net: (7328464, 60931071) | Procs: 200
[2025-07-03 17:53:41] Key: 9 | CPU: 4.5% | RAM: 91.4% | Disk: 2020632576 | Net: (7329031, 60931916) | Procs: 200
[2025-07-03 17:53:41] Key: Z | CPU: 3.7% | RAM: 91.4% | Disk: 2020636672 | Net: (7329031, 60932010) | Procs: 200
[2025-07-03 17:53:41] Key: t | CPU: 1.3% | RAM: 91.4% | Disk: 2020636672 | Net: (7329031, 60932064) | Procs: 200
[2025-07-03 17:53:41] Key: v | CPU: 5.6% | RAM: 91.4% | Disk: 2020727808 | Net: (7329031, 60932178) | Procs: 200
[2025-07-03 17:53:42] Key: X | CPU: 3.0% | RAM: 91.4% | Disk: 2020727808 | Net: (7329031, 60932178) | Procs: 200
[2025-07-03 17:53:42] Key: e | CPU: 4.5% | RAM: 91.4% | Disk: 2020727808 | Net: (7329031, 60932178) | Procs: 200
[2025-07-03 17:53:42] Key: 9 | CPU: 1.9% | RAM: 91.4% | Disk: 2020727808 | Net: (7329031, 60932178) | Procs: 200
[2025-07-03 17:53:43] Key: K | CPU: 9.6% | RAM: 91.7% | Disk: 2020731392 | Net: (7329031, 60932178) | Procs: 200
[2025-07-03 17:53:43] Key: 2 | CPU: 5.1% | RAM: 91.6% | Disk: 2020919808 | Net: (7329031, 60932294) | Procs: 200
[2025-07-03 17:53:43] Key: R | CPU: 2.4% | RAM: 91.6% | Disk: 2020919808 | Net: (7329031, 60932354) | Procs: 200
[2025-07-03 17:53:44] Key: 7 | CPU: 1.8% | RAM: 91.6% | Disk: 2020919808 | Net: (7329031, 60932354) | Procs: 200
[2025-07-03 17:53:44] Key: J | CPU: 0.6% | RAM: 91.6% | Disk: 2021459968 | Net: (7329031, 60932354) | Procs: 200
[2025-07-03 17:53:44] Key: k | CPU: 3.6% | RAM: 91.6% | Disk: 2021459968 | Net: (7329031, 60932354) | Procs: 200
[2025-07-03 17:53:45] Key: I | CPU: 3.7% | RAM: 91.7% | Disk: 2021459968 | Net: (7329031, 60932354) | Procs: 200
[2025-07-03 17:53:45] Key: v | CPU: 1.9% | RAM: 91.7% | Disk: 2021464064 | Net: (7329031, 60932354) | Procs: 200
[2025-07-03 17:53:45] Key: 8 | CPU: 1.3% | RAM: 91.6% | Disk: 2021464064 | Net: (7329031, 60932354) | Procs: 200
[2025-07-03 17:53:46] Key: 1 | CPU: 6.6% | RAM: 91.6% | Disk: 2021510144 | Net: (7329031, 60932354) | Procs: 200
[2025-07-03 17:53:46] Key: a | CPU: 2.5% | RAM: 91.5% | Disk: 2021514240 | Net: (7329031, 60932354) | Procs: 200
[2025-07-03 17:53:46] Key: M | CPU: 4.3% | RAM: 91.5% | Disk: 2021514240 | Net: (7329031, 60932354) | Procs: 200
[2025-07-03 17:53:47] Key: J | CPU: 3.1% | RAM: 91.5% | Disk: 2021518336 | Net: (7329414, 60932752) | Procs: 200
[2025-07-03 17:53:47] Key: f | CPU: 5.9% | RAM: 91.6% | Disk: 2021763072 | Net: (7329598, 60933293) | Procs: 200
[2025-07-03 17:53:47] Key: O | CPU: 3.8% | RAM: 91.6% | Disk: 2021763072 | Net: (7329598, 60933293) | Procs: 200
[2025-07-03 17:53:47] Key: 7 | CPU: 1.2% | RAM: 91.6% | Disk: 2021763072 | Net: (7329598, 60933293) | Procs: 200
[2025-07-03 17:53:48] Key: v | CPU: 0.6% | RAM: 91.4% | Disk: 2021763072 | Net: (7329598, 60933293) | Procs: 200
[2025-07-03 17:53:48] Key: r | CPU: 10.8% | RAM: 88.3% | Disk: 2022650368 | Net: (7329598, 60933417) | Procs: 200
[2025-07-03 17:53:48] Key: w | CPU: 12.9% | RAM: 87.0% | Disk: 2022650368 | Net: (7329598, 60933417) | Procs: 200
[2025-07-03 17:53:49] Key: b | CPU: 7.1% | RAM: 86.1% | Disk: 2022650368 | Net: (7329598, 60933417) | Procs: 200
[2025-07-03 17:53:49] Key: W | CPU: 8.5% | RAM: 85.7% | Disk: 2022654464 | Net: (7329598, 60933417) | Procs: 200
[2025-07-03 17:53:49] Key: x | CPU: 12.3% | RAM: 85.7% | Disk: 2022654464 | Net: (7329598, 60933417) | Procs: 200
[2025-07-03 17:53:50] Key: J | CPU: 3.8% | RAM: 85.8% | Disk: 2022658560 | Net: (7329598, 60933417) | Procs: 200
[2025-07-03 17:53:50] Key: 7 | CPU: 5.6% | RAM: 85.8% | Disk: 2022662656 | Net: (7329598, 60933479) | Procs: 200
[2025-07-03 17:53:50] Key: J | CPU: 6.8% | RAM: 85.8% | Disk: 2022662656 | Net: (7329598, 60933593) | Procs: 200
[2025-07-03 17:53:51] Key: k | CPU: 19.3% | RAM: 85.8% | Disk: 2022662656 | Net: (7329598, 60933647) | Procs: 200
[2025-07-03 17:53:51] Key: A | CPU: 20.5% | RAM: 85.8% | Disk: 2022675456 | Net: (7329598, 60933647) | Procs: 203
[2025-07-03 17:53:51] Key: o | CPU: 3.2% | RAM: 85.9% | Disk: 2022675456 | Net: (7329598, 60933701) | Procs: 200
[2025-07-03 17:53:52] Key: F | CPU: 4.3% | RAM: 85.9% | Disk: 2022773760 | Net: (7329598, 60933701) | Procs: 200
[2025-07-03 17:53:52] Key: p | CPU: 1.2% | RAM: 85.8% | Disk: 2022773760 | Net: (7329598, 60933701) | Procs: 200
[2025-07-03 17:53:52] Key: z | CPU: 3.7% | RAM: 85.8% | Disk: 2022852096 | Net: (7329669, 60933769) | Procs: 200
